id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Arrondissement,dist_metro
2020-147040,2020-12-02,1.0,13212,454.0,115.0,5.0,sols,582000.0,43.31306,5.441619,0,1,13,1,0,2020,4,2020_Q4,POINT (5.441619 43.31306),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,5060.869565217391,12,3950.233104439397,1530.0004278616673,117,13,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.019595384766883626
2021-147981,2021-06-01,1.0,13212,122.0,60.0,3.0,sols,296000.0,43.314286,5.439366,0,1,13,1,0,2021,2,2021_Q2,POINT (5.439366 43.314286),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,4933.333333333333,6,3725.461014298858,1381.824868116564,117,11,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.018319567869664936
2021-150873,2021-06-30,1.0,13212,345.0,105.0,5.0,sols,500000.0,43.307471,5.43909,0,1,13,1,0,2021,2,2021_Q2,POINT (5.43909 43.307471),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,4761.9047619047615,6,3725.461014298858,1381.824868116564,117,11,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.014502095090742186
2021-150892,2021-06-23,1.0,13212,464.0,109.0,5.0,solssolssols,364850.0,43.315352,5.442741,0,1,13,1,2,2021,2,2021_Q2,POINT (5.442741 43.315352),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,3347.2477064220184,6,3725.461014298858,1381.824868116564,117,11,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.021720993787176117
2021-158912,2021-04-29,1.0,13212,423.0,90.0,5.0,sols,300000.0,43.314086,5.444309,0,1,13,1,0,2021,2,2021_Q2,POINT (5.444309 43.314086),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,3333.3333333333335,4,3725.461014298858,1381.824868116564,117,11,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.02245331463981788
2021-155504,2021-08-23,1.0,13212,530.0,116.0,5.0,sols,581300.0,43.310239,5.442404,0,1,13,1,0,2021,3,2021_Q3,POINT (5.442404 43.310239),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,5011.206896551724,8,4423.393058469056,1772.2833745552239,117,5,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.018572861684087064
2021-157566,2021-01-06,1.0,13212,312.0,94.0,5.0,sols,527000.0,43.307901,5.439628,0,1,13,1,0,2021,1,2021_Q1,POINT (5.439628 43.307901),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,5606.382978723404,1,4478.736520457369,3070.2102589584024,117,12,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.015136715678302375
2021-157607,2021-01-11,1.0,13212,0.0,87.0,5.0,0,340225.0,43.308098,5.437314,1,1,13,1,3,2021,1,2021_Q1,POINT (5.437314 43.308098),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,3910.632183908046,1,4478.736520457369,3070.2102589584024,117,12,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.013651941348335375
2021-158126,2021-01-20,1.0,13212,162.0,76.0,5.0,sols,357000.0,43.314302,5.438225,0,1,13,1,0,2021,1,2021_Q1,POINT (5.438225 43.314302),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,4697.368421052632,1,4478.736520457369,3070.2102589584024,117,12,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.0174074078874992
2021-158141,2021-03-02,1.0,13212,569.0,110.0,3.0,sols,380000.0,43.315886,5.43853,0,1,13,1,0,2021,1,2021_Q1,POINT (5.43853 43.315886),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,3454.5454545454545,3,4478.736520457369,3070.2102589584024,117,12,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.01863992288166442
2021-158491,2021-03-25,1.0,13212,641.0,116.0,7.0,solssolssols,475000.0,43.312309,5.441601,0,1,13,1,2,2021,1,2021_Q1,POINT (5.441601 43.312309),42383.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120604,Rougemont-Les Amandier,rougemont-les amandiers,4094.8275862068967,3,4478.736520457369,3070.2102589584024,117,12,1303.0,1194.0,10.0,100.0,864.0,436.0,832.0,330.0,24990,13212,0.019234472594625476
2017-71565,2017-09-04,1.0,13212,192.0,60.0,3.0,sols,255000.0,43.313159,5.41557,0,1,13,1,0,2017,3,2017_Q3,POINT (5.41557 43.313159),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,4250.0,9,3096.4154459732435,1425.0808358245727,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.010375330940654437
2017-72476,2017-11-17,1.0,13212,677.0,124.0,6.0,sols,520000.0,43.314418,5.413186,0,1,13,1,0,2017,4,2017_Q4,POINT (5.413186 43.314418),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,4193.548387096775,11,4393.644837109356,1446.946227774911,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.01242585500313783
2017-72558,2017-11-10,1.0,13212,273.0,83.0,4.0,sols,445000.0,43.315957,5.418181,0,1,13,1,0,2017,4,2017_Q4,POINT (5.418181 43.315957),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,5361.44578313253,11,4393.644837109356,1446.946227774911,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.012724346300775817
2017-72799,2017-12-08,1.0,13212,120.0,40.0,3.0,sols,210000.0,43.312489,5.415679,0,1,13,1,0,2017,4,2017_Q4,POINT (5.415679 43.312489),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,5250.0,12,4393.644837109356,1446.946227774911,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.009703267334692428
2018-142293,2018-11-16,1.0,13212,200.0,65.0,3.0,sols,260000.0,43.312712,5.41705,0,1,13,1,0,2018,4,2018_Q4,POINT (5.41705 43.312712),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,4000.0,11,3034.6470899881315,1213.623391578358,132,11,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.00960012271319898
2019-150844,2019-06-19,1.0,13212,724.0,167.0,5.0,sols,583000.0,43.316316,5.416271,0,1,13,1,0,2019,2,2019_Q2,POINT (5.416271 43.316316),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,3491.017964071856,6,3015.51036691761,947.0080555168192,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.013284111999804343
2019-150870,2019-06-21,1.0,13212,75.0,69.0,4.0,sols,260000.0,43.312932,5.416332,0,1,13,1,0,2019,2,2019_Q2,POINT (5.416332 43.312932),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,3768.1159420289855,6,3015.51036691761,947.0080555168192,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.009956839886821145
2019-151571,2019-07-29,1.0,13212,422.0,70.0,3.0,sols,225000.0,43.312767,5.422406,0,1,13,1,0,2019,3,2019_Q3,POINT (5.422406 43.312767),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,3214.285714285714,7,3243.725666001235,1355.252039882352,132,8,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.009210758274736578
2020-144453,2020-05-28,1.0,13212,842.0,115.0,5.0,sols,420000.0,43.314637,5.414416,0,1,13,1,0,2020,2,2020_Q2,POINT (5.414416 43.314637),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,3652.1739130434785,5,2851.593572328393,949.1593031073256,132,7,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.012145282451720547
2020-146214,2020-09-18,1.0,13212,340.0,115.0,5.0,solssols,483450.0,43.3149,5.414157,0,1,13,1,1,2020,3,2020_Q3,POINT (5.414157 43.3149),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,4203.913043478261,9,3504.811081611559,959.7015073178761,132,8,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.012482511352134209
2020-147118,2020-12-10,1.0,13212,71.0,42.0,3.0,sols,175000.0,43.315186,5.414838,0,1,13,1,0,2020,4,2020_Q4,POINT (5.414838 43.315186),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,4166.666666666667,12,3467.2057994749243,807.8489338058878,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.01252832309419189
2021-150223,2021-06-28,1.0,13212,595.0,95.0,5.0,solssols,565000.0,43.312546,5.417375,0,1,13,1,1,2021,2,2021_Q2,POINT (5.417375 43.312546),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,5947.368421052632,6,4566.842710439671,1655.434752627566,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.009388012419339722
2021-152152,2021-06-17,1.0,13212,0.0,144.0,6.0,0,789000.0,43.315847,5.416513,1,1,13,1,0,2021,2,2021_Q2,POINT (5.416513 43.315847),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,5479.166666666667,6,4566.842710439671,1655.434752627566,132,9,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.012780737772964469
2021-157757,2021-01-18,1.0,13212,0.0,90.0,4.0,0,350000.0,43.315487,5.413706,1,1,13,1,0,2021,1,2021_Q1,POINT (5.413706 43.315487),13753.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120302,Pr̩s Fleuri,pr̩s fleuris,3888.8888888888887,1,3349.6694104631556,787.9081335091048,132,8,1245.0,1165.0,6.0,73.0,364.0,881.0,738.0,401.0,26250,13212,0.01319353487493256
2017-70947,2017-07-12,1.0,13212,73.0,80.0,4.0,sols,360000.0,43.303109,5.417555,0,1,13,1,0,2017,3,2017_Q3,POINT (5.417555 43.303109),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4500.0,7,3895.6526097099872,1444.9919253578653,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0010662375880130647
2017-71253,2017-07-21,1.0,13212,283.0,148.0,6.0,sols,634000.0,43.302824,5.4203,0,1,13,1,0,2017,3,2017_Q3,POINT (5.4203 43.302824),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4283.783783783784,7,3895.6526097099872,1444.9919253578653,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.001737377339006315
2017-72082,2017-09-06,1.0,13212,289.0,55.0,3.0,sols,230000.0,43.300636,5.421592,0,1,13,1,0,2017,3,2017_Q3,POINT (5.421592 43.300636),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4181.818181818182,9,3895.6526097099872,1444.9919253578653,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.003956548297557354
2017-72411,2017-11-06,1.0,13212,321.0,106.0,5.0,sols,491400.0,43.301302,5.421334,0,1,13,1,0,2017,4,2017_Q4,POINT (5.421334 43.301302),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4635.8490566037735,11,4100.599466282287,2064.6336938762056,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.00334047785307573
2017-72492,2017-11-10,1.0,13212,507.0,135.0,4.0,sols,519500.0,43.30024,5.424005,0,1,13,1,0,2017,4,2017_Q4,POINT (5.424005 43.30024),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3848.1481481481483,11,4100.599466282287,2064.6336938762056,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.006170243433518332
2017-72926,2017-12-28,1.0,13212,399.0,100.0,5.0,sols,410000.0,43.300248,5.423064,0,1,13,1,0,2017,4,2017_Q4,POINT (5.423064 43.300248),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4100.0,12,4100.599466282287,2064.6336938762056,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.005363022152822759
2018-140000,2018-05-17,1.0,13212,155.0,120.0,7.0,sols,545000.0,43.303423,5.42061,0,1,13,1,0,2018,2,2018_Q2,POINT (5.42061 43.303423),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4541.666666666667,5,3899.305555555556,1643.8652966182863,57,1,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.002005208259332646
2018-142337,2018-11-09,1.0,13212,341.0,72.0,3.0,sols,590000.0,43.30006,5.417824,0,1,13,1,0,2018,4,2018_Q4,POINT (5.417824 43.30006),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,8194.444444444445,11,5068.704887022121,3176.006469296134,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.003276452269951306
2018-142354,2018-11-29,1.0,13212,146.0,41.0,2.0,sols,275000.0,43.299616,5.423224,0,1,13,1,0,2018,4,2018_Q4,POINT (5.423224 43.299616),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,6707.317073170731,11,5068.704887022121,3176.006469296134,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0058645699349641365
2018-142692,2018-10-01,1.0,13212,272.0,90.0,4.0,sols,350000.0,43.299783,5.423992,0,1,13,1,0,2018,4,2018_Q4,POINT (5.423992 43.299783),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3888.8888888888887,10,5068.704887022121,3176.006469296134,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.006393960373548018
2019-150144,2019-04-25,1.0,13212,206.0,100.0,4.0,sols,350000.0,43.301107,5.417933,0,1,13,1,0,2019,2,2019_Q2,POINT (5.417933 43.301107),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3500.0,4,3151.4799452955126,1613.7523553266587,57,8,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.002238813047415673
2019-151130,2019-07-05,1.0,13212,567.0,115.0,5.0,sols,648500.0,43.301347,5.421655,0,1,13,1,0,2019,3,2019_Q3,POINT (5.421655 43.301347),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5639.130434782609,7,3865.3930261968526,1807.1026015478294,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0035827667973916824
2019-152136,2019-09-17,1.0,13212,316.0,80.0,3.0,sols,402024.0,43.301963,5.420899,0,1,13,1,0,2019,3,2019_Q3,POINT (5.420899 43.301963),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5025.3,9,3865.3930261968526,1807.1026015478294,57,6,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.002618354215855993
2019-153036,2019-12-03,1.0,13212,0.0,98.0,4.0,0,332000.0,43.303714,5.421731,1,1,13,1,2,2019,4,2019_Q4,POINT (5.421731 43.303714),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3387.7551020408164,12,3980.716902145474,2177.0891617034504,57,1,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0031536655082139604
2020-143748,2020-03-03,1.0,13212,395.0,121.0,6.0,solssols,635000.0,43.30097,5.423847,0,1,13,1,1,2020,1,2020_Q1,POINT (5.423847 43.30097),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5247.93388429752,3,4073.176725769247,1542.7299023694757,57,2,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.005704906181182597
2020-145015,2020-07-01,1.0,13212,73.0,130.0,4.0,sols,440350.0,43.302539,5.418555,0,1,13,1,0,2020,3,2020_Q3,POINT (5.418555 43.302539),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3387.3076923076924,7,4780.489827273389,2214.9687073767905,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0007034031831650693
2020-145108,2020-07-03,1.0,13212,350.0,120.0,3.0,sols,780000.0,43.302443,5.418738,0,1,13,1,0,2020,3,2020_Q3,POINT (5.418738 43.302443),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,6500.0,7,4780.489827273389,2214.9687073767905,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0008067126924104344
2020-145283,2020-07-08,1.0,13212,800.0,191.0,5.0,sols,650000.0,43.299674,5.42007,0,1,13,1,0,2020,3,2020_Q3,POINT (5.42007 43.299674),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,3403.1413612565443,7,4780.489827273389,2214.9687073767905,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.003852103281333536
2020-146939,2020-10-28,1.0,13212,273.0,69.0,4.0,sols,380000.0,43.300123,5.422316,0,1,13,1,0,2020,4,2020_Q4,POINT (5.422316 43.300123),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5507.246376811594,10,4392.497274826724,1341.017075685219,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.004840111354183227
2020-147148,2020-11-26,1.0,13212,0.0,77.0,4.0,0,395000.0,43.302516,5.418872,2,1,13,1,0,2020,4,2020_Q4,POINT (5.418872 43.302516),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5129.87012987013,11,4392.497274826724,1341.017075685219,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0007688733464592417
2020-147588,2020-12-28,1.0,13212,951.0,159.0,4.0,sols,700000.0,43.300878,5.419449,0,1,13,1,0,2020,4,2020_Q4,POINT (5.419449 43.300878),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4402.5157232704405,12,4392.497274826724,1341.017075685219,57,5,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.002505523231123445
2021-158526,2021-04-08,1.0,13212,87.0,75.0,3.0,sols,374000.0,43.30267,5.418735,0,1,13,1,0,2021,2,2021_Q2,POINT (5.418735 43.30267),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,4986.666666666667,4,4605.359477124183,672.0234994029894,57,1,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.0005828711529081285
2021-153469,2021-07-13,1.0,13212,321.0,97.0,3.0,sols,572850.0,43.301607,5.420817,0,1,13,1,0,2021,3,2021_Q3,POINT (5.420817 43.301607),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5905.670103092783,7,4657.295223631459,3443.8295274770426,57,4,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.002742914732123691
2021-158178,2021-02-17,1.0,13212,539.0,143.0,5.0,solssols,810100.0,43.300201,5.421218,0,1,13,1,1,2021,1,2021_Q1,POINT (5.421218 43.300201),47811.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132120406,Gasquy-Hugues-Garlaba,gasquy-hugues-garlaban,5665.034965034965,2,6222.096294510088,2850.8336488224654,57,1,903.0,853.0,13.0,38.0,469.0,431.0,539.0,299.0,27980,13212,0.004002583985686736
2017-70962,2017-07-12,1.0,13211,987.0,123.0,5.0,sols,316600.0,43.282991,5.483727,0,1,13,1,0,2017,3,2017_Q3,POINT (5.483727 43.282991),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2573.9837398373984,7,2954.734485253537,440.7615468641464,89,6,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.04129481490960833
2017-71072,2017-07-18,1.0,13211,978.0,76.0,3.0,sols,245000.0,43.28298,5.483933,0,1,13,1,0,2017,3,2017_Q3,POINT (5.483933 43.28298),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,3223.684210526316,7,2954.734485253537,440.7615468641464,89,6,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.04149548501047621
2017-71614,2017-09-08,1.0,13211,139.0,85.0,4.0,sols,220000.0,43.285004,5.473073,0,1,13,1,0,2017,3,2017_Q3,POINT (5.473073 43.285004),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2588.235294117647,9,2954.734485253537,440.7615468641464,89,6,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.0305274579390858
2017-71936,2017-09-27,1.0,13211,260.0,88.0,4.0,sols,245000.0,43.282857,5.483103,0,1,13,1,0,2017,3,2017_Q3,POINT (5.483103 43.282857),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2784.090909090909,9,2954.734485253537,440.7615468641464,89,6,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.040735707810883336
2017-71967,2017-09-28,1.0,13211,253.0,80.0,3.0,sols,220000.0,43.282072,5.479832,0,1,13,1,0,2017,3,2017_Q3,POINT (5.479832 43.282072),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2750.0,9,2954.734485253537,440.7615468641464,89,6,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.03787334073582487
2017-72013,2017-10-16,1.0,13211,462.0,93.0,6.0,sols,291650.0,43.281441,5.479491,0,1,13,1,0,2017,4,2017_Q4,POINT (5.479491 43.281441),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,3136.021505376344,10,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.03776925731729547
2017-72218,2017-10-13,1.0,13211,294.0,116.0,4.0,sols,300150.0,43.28501,5.479851,0,1,13,1,0,2017,4,2017_Q4,POINT (5.479851 43.28501),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2587.5,10,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.03701444879636952
2017-72310,2017-10-18,1.0,13211,0.0,81.0,4.0,0,225000.0,43.282819,5.477597,1,1,13,1,0,2017,4,2017_Q4,POINT (5.477597 43.282819),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2777.777777777778,10,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.0355172128459822
2017-72393,2017-10-25,1.0,13211,198.0,110.0,3.0,sols,265000.0,43.282683,5.486085,0,1,13,1,0,2017,4,2017_Q4,POINT (5.486085 43.282683),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2409.090909090909,10,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.04364480441923546
2017-72480,2017-11-23,1.0,13211,0.0,95.0,5.0,0,249000.0,43.284753,5.482739,1,1,13,1,0,2017,4,2017_Q4,POINT (5.482739 43.284753),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,2621.0526315789475,11,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.039872004851353865
2017-72956,2017-12-27,1.0,13211,984.0,72.0,4.0,sols,250000.0,43.282682,5.49154,0,1,13,1,0,2017,4,2017_Q4,POINT (5.49154 43.282682),26200.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110201,La Barass,la barasse,3472.222222222222,12,2872.155952929365,771.1869904003131,89,7,1093.0,989.0,28.0,76.0,898.0,195.0,697.0,225.0,22890,13211,0.04891168657169999
